date,Y1,Y2,Y3,Y4,Y5,Y6,Y7,close
2014/3/3,0.490966,-4.825864,0.261879,0.847717,-0.850316,-0.079691,0.146755,2075.24
2014/3/4,1.15528,-4.86268,0.533067,0.772102,-0.780393,-0.207482,0.126834,2071.47
2014/3/5,0.559776,-4.838414,0.351812,0.731911,-0.775416,-0.142822,0.153432,2053.08
2014/3/6,-0.851229,-4.781791,-0.07896,0.75044,-0.859654,0.12114,0.213687,2059.58
2014/3/7,-0.588466,-4.789839,-0.026082,0.69026,-0.823514,0.110941,0.216623,2057.91
2014/3/10,-0.433088,-4.831889,0.097545,0.630239,-0.861102,0.284312,0.23893,1999.07
2014/3/11,-0.380137,-4.921638,0.158806,0.556892,-0.779363,0.159887,0.278316,2001.16
2014/3/12,-0.723283,-4.892929,0.086053,0.553017,-0.807544,0.272221,0.285565,1997.69
2014/3/13,-0.715467,-4.877645,0.048889,0.511816,-0.788616,0.30814,0.289244,2019.11
2014/3/14,-0.743598,-4.902572,-0.000231,0.459016,-0.751125,0.296526,0.310351,2004.34
2014/3/17,0.020636,-4.945913,0.272413,0.354434,-0.673088,0.283208,0.302769,2023.67
2014/3/18,0.739967,-4.936521,0.57052,0.331771,-0.649943,0.25359,0.255588,2025.2
2014/3/19,0.545679,-4.948219,0.575146,0.312446,-0.629997,0.264301,0.267548,2021.73
2014/3/20,1.075075,-4.947643,0.806253,0.308897,-0.634664,0.277381,0.229132,1993.48
2014/3/21,1.575621,-4.93964,0.958414,0.339952,-0.701837,0.434942,0.204332,2047.62
2014/3/24,1.193357,-4.852778,0.743908,0.270266,-0.654966,0.583961,0.202547,2066.28
2014/3/25,7.197907,-5.209835,2.818854,0.030464,-0.237676,-0.433462,0.019901,2067.31
2014/3/26,1.04908,-4.901966,0.691536,0.136846,-0.463328,0.363869,0.232874,2063.67
2014/3/27,8.282119,-5.290016,3.38378,-0.048952,-0.079076,-0.706775,-0.0277,2046.59
2014/3/28,10.643184,-5.443773,4.225606,-0.129428,0.069898,-1.057444,-0.097011,2041.71
2014/3/31,1.403053,-5.001132,0.817292,0.037241,-0.301834,0.333651,0.255247,2033.31
2014/4/1,0.394168,-5.0416,0.286041,0.023126,0.003617,0.261109,0.325213,2047.46
2014/4/2,-0.026783,-4.963726,0.1683,0.059749,-0.044864,0.437057,0.311463,2058.99
2014/4/3,0.110001,-4.964994,0.16471,0.051413,-0.03334,0.475588,0.306683,2043.7
2014/4/4,-1.218922,-4.946854,-0.339642,0.03487,-0.02013,0.576629,0.376578,2058.83
2014/4/8,3.726352,-5.134869,1.171986,-0.047642,0.145493,0.280635,0.198833,2098.28
2014/4/9,-0.040523,-4.904981,-0.002337,-0.012018,0.094384,0.614909,0.291738,2105.24
2014/4/10,1.033152,-4.852224,0.420653,0.065217,0.001065,0.774944,0.201583,2134.3
2014/4/11,-0.216618,-4.802654,-0.030845,0.037021,0.042058,0.820874,0.248411,2130.54
2014/4/14,-0.087881,-4.873492,-0.045492,-0.047639,0.199303,0.655916,0.264936,2131.54
2014/4/15,0.221861,-4.891303,0.110351,-0.037051,0.205716,0.648094,0.244899,2101.6
2014/4/16,0.23672,-4.948323,0.143663,-0.075956,0.286175,0.521529,0.260944,2105.12
2014/4/17,1.743638,-5.030107,0.660043,-0.125104,0.388647,0.294496,0.208302,2098.89
2014/4/18,-0.454551,-4.929755,-0.088832,-0.055275,0.276489,0.641809,0.284533,2097.75
2014/4/21,-0.935308,-4.892271,-0.213886,-0.003082,0.239899,0.817007,0.278887,2065.83
2014/4/22,-1.378134,-4.89446,-0.276692,0.030024,0.217653,0.879912,0.29154,2072.83
2014/4/23,-1.560198,-4.910351,-0.383938,-0.010958,0.287727,0.798178,0.30708,2067.38
2014/4/24,-1.491854,-4.916005,-0.30179,-0.006961,0.309917,0.767465,0.294201,2057.03
2014/4/25,-1.404062,-4.912547,-0.203828,0.036566,0.272121,0.840372,0.277374,2036.52
2014/4/28,-1.608646,-4.957339,-0.271772,0.068923,0.272311,0.897874,0.294251,2003.49
2014/4/29,-0.671399,-5.063379,0.015718,0.022156,0.364982,0.694881,0.286728,2020.34
2014/4/30,-1.181238,-5.011619,-0.249743,0.038914,0.33338,0.813709,0.294413,2026.36
2014/5/5,-1.445849,-4.980221,-0.278881,0.313431,0.149769,1.092803,0.107941,2027.35
2014/5/6,-1.452706,-4.968131,-0.283014,0.310711,0.168745,1.06874,0.099019,2028.04
2014/5/7,-2.004585,-4.942986,-0.383735,0.345049,0.143589,1.133308,0.109247,2010.08
2014/5/8,-2.231029,-4.92109,-0.430246,0.369959,0.123477,1.179659,0.10687,2015.27
2014/5/9,-1.606909,-4.961215,-0.236242,0.356918,0.158202,1.086668,0.08987,2011.14
2014/5/12,-1.42428,-4.855815,-0.16704,0.459873,0.035106,1.315657,0.034736,2052.87
2014/5/13,-0.433039,-4.906873,0.087794,0.382573,0.158618,1.060098,0.009354,2050.73
2014/5/14,-1.746124,-4.866246,-0.329549,0.377686,0.17369,1.089958,0.063001,2047.91
2014/5/15,-2.495461,-4.823401,-0.496317,0.424821,0.122477,1.203441,0.082763,2024.97
2014/5/16,-2.166927,-4.882938,-0.401511,0.403953,0.164987,1.104508,0.099399,2026.5
2014/5/19,-2.217746,-4.872526,-0.448569,0.425433,0.1503,1.126417,0.122214,2005.18
2014/5/20,-1.701119,-4.907907,-0.276606,0.406237,0.190895,1.020211,0.118274,2008.12
2014/5/21,-1.774593,-4.903031,-0.289912,0.413967,0.187633,1.017473,0.126967,2024.95
2014/5/22,-1.709479,-4.837946,-0.269067,0.438084,0.154727,1.075447,0.103309,2021.29
2014/5/23,-1.962823,-4.837069,-0.35646,0.426089,0.176881,1.03467,0.126347,2034.57
2014/5/26,-1.094633,-4.824755,-0.164816,0.418056,0.186642,0.966919,0.120192,2041.48
2014/5/27,-0.816143,-4.840832,-0.051428,0.403153,0.219954,0.877236,0.123848,2034.57
2014/5/28,-0.385743,-4.82592,0.164372,0.428291,0.199281,0.867304,0.10116,2050.23
2014/5/29,-1.528423,-4.727881,-0.197011,0.462641,0.14382,1.012412,0.133193,2040.6
2014/5/30,-1.591835,-4.746144,-0.247782,0.450372,0.159364,0.975648,0.165329,2039.21
2014/6/3,-1.242196,-4.662107,-0.331381,0.453553,0.232707,0.631428,0.32993,2038.31
2014/6/4,-1.482902,-4.656749,-0.346306,0.463999,0.225217,0.627736,0.352843,2024.83
2014/6/5,-0.915107,-4.692217,-0.176344,0.438176,0.259138,0.521084,0.35664,2040.88
2014/6/6,-1.59371,-4.639815,-0.417727,0.446143,0.234662,0.60452,0.395078,2029.96
2014/6/9,-1.364817,-4.647234,-0.345054,0.423244,0.245763,0.548284,0.44847,2030.5
2014/6/10,-1.247441,-4.612139,-0.266323,0.444659,0.208878,0.596721,0.442087,2052.53
2014/6/11,-1.191435,-4.589538,-0.279224,0.42102,0.224758,0.553177,0.44566,2054.95
2014/6/12,-0.837697,-4.58423,-0.120496,0.420547,0.220489,0.52103,0.436766,2051.71
2014/6/13,-0.833336,-4.543468,-0.134391,0.447747,0.15781,0.630233,0.439735,2070.72
2014/6/16,-1.181068,-4.47583,-0.302327,0.414822,0.139953,0.65289,0.483633,2085.98
2014/6/17,-1.009168,-4.497278,-0.247428,0.376886,0.179234,0.559689,0.500477,2066.7
2014/6/18,-1.02939,-4.505874,-0.178248,0.374028,0.175249,0.530321,0.513684,2055.52
2014/6/19,-1.927921,-4.46611,-0.428515,0.412438,0.095877,0.697284,0.561415,2023.74
2014/6/20,-1.583807,-4.574527,-0.377167,0.335918,0.181304,0.510675,0.615956,2026.67
2014/6/23,-1.173422,-4.558383,-0.286753,0.287465,0.163641,0.493618,0.641535,2024.37
2014/6/24,-1.662123,-4.516854,-0.373988,0.297541,0.128308,0.558224,0.660571,2033.93
2014/6/25,-1.769785,-4.513626,-0.397819,0.273068,0.136531,0.532669,0.679487,2025.5
2014/6/26,-1.288309,-4.507268,-0.202127,0.272827,0.11253,0.538802,0.665143,2038.68
2014/6/27,0.28595,-4.56449,0.337144,0.240052,0.141042,0.394269,0.619096,2036.51
2014/6/30,-0.834348,-4.472621,-0.052384,0.219633,0.048704,0.595847,0.69543,2048.33
2014/7/1,-1.197774,-4.41107,-0.039179,0.063986,0.039132,0.895529,0.847554,2050.38
2014/7/2,-1.346186,-4.373478,-0.034288,0.070748,-0.002653,0.955592,0.847933,2059.42
2014/7/3,-0.657708,-4.379998,0.239714,0.055773,-0.007414,0.905052,0.821019,2063.23
2014/7/4,-1.373224,-4.354285,-0.056911,0.017374,-0.004982,0.924015,0.864839,2059.38
2014/7/7,0.330364,-4.465189,0.478734,-0.101339,0.063472,0.657393,0.859892,2059.93
2014/7/8,-1.27327,-4.373629,-0.002839,-0.070788,-0.022326,0.868128,0.915141,2064.02
2014/7/9,-1.873738,-4.313612,-0.167495,-0.020717,-0.137314,1.087277,0.933159,2038.61
2014/7/10,-1.589741,-4.389698,-0.045141,-0.076383,-0.07901,0.945158,0.963935,2038.34
2014/7/11,-1.241435,-4.399515,0.076319,-0.092888,-0.089199,0.914415,0.953563,2046.96
2014/7/14,-0.89548,-4.387673,0.087292,-0.13086,-0.167212,0.969782,0.955896,2066.65
2014/7/15,-0.635731,-4.366532,0.205025,-0.13634,-0.1903,0.962604,0.931007,2070.36
2014/7/16,0.07253,-4.389685,0.458103,-0.159805,-0.183669,0.870096,0.897494,2067.28
2014/7/17,-1.208522,-4.385343,0.018449,-0.200698,-0.16774,0.859041,0.965878,2055.59
2014/7/18,-1.697511,-4.359524,-0.139859,-0.188479,-0.227902,0.950991,0.981732,2059.07
2014/7/21,-1.002242,-4.429384,0.038488,-0.27411,-0.213931,0.772335,0.974676,2054.48
2014/7/22,-0.669772,-4.395222,0.211752,-0.228533,-0.309168,0.875355,0.932497,2075.48
2014/7/23,-0.943919,-4.32808,0.13159,-0.21037,-0.375312,0.963714,0.908851,2078.49
2014/7/24,-0.830841,-4.269003,0.24268,-0.162939,-0.472362,1.077174,0.862981,2105.06
2014/7/25,-1.080924,-4.261048,0.064719,-0.233063,-0.419615,0.964538,0.871141,2126.61
2014/7/28,0.030574,-4.13444,0.40392,-0.107194,-0.728768,1.332466,0.732528,2177.95
2014/7/29,3.014889,-4.313069,1.416279,-0.290729,-0.457529,0.630704,0.627604,2183.19
2014/7/30,1.917678,-4.27441,1.026119,-0.297594,-0.495063,0.693712,0.659096,2181.24
2014/7/31,1.451634,-4.283894,0.873098,-0.34148,-0.463965,0.591877,0.670591,2201.56
2014/8/1,2.805939,-4.476788,1.19546,-0.199849,-0.767166,0.302719,0.342731,2185.3
2014/8/4,3.251203,-4.556753,1.229573,-0.281543,-0.764152,0.121569,0.329471,2223.33
2014/8/5,-0.375574,-4.318047,-0.015489,-0.185523,-0.978291,0.660469,0.418206,2219.95
2014/8/6,0.062532,-4.357299,0.181205,-0.202811,-0.972209,0.559814,0.395195,2217.47
2014/8/7,-0.398781,-4.341914,0.03742,-0.203952,-1.004832,0.594081,0.40509,2187.67
2014/8/8,-0.352635,-4.450812,0.017855,-0.295994,-0.898142,0.363286,0.453615,2194.43
2014/8/11,0.181068,-4.431741,0.173346,-0.317738,-0.964125,0.359991,0.407231,2224.65
2014/8/12,0.496001,-4.420458,0.30625,-0.330602,-0.969487,0.320691,0.37951,2221.6
2014/8/13,-0.497333,-4.325868,-0.014467,-0.268173,-1.102415,0.583097,0.390594,2222.88
2014/8/14,-0.233219,-4.346371,0.109803,-0.303963,-1.069504,0.472773,0.379387,2206.47
2014/8/15,-0.773806,-4.353664,-0.092812,-0.341877,-1.048853,0.439464,0.415432,2226.73
2014/8/18,-0.808259,-4.291544,-0.189071,-0.365678,-1.120839,0.543929,0.409023,2239.47
2014/8/19,-0.153655,-4.281865,0.107747,-0.365056,-1.133709,0.506842,0.364612,2245.33
2014/8/20,-0.343446,-4.281219,0.050195,-0.411912,-1.088331,0.4179,0.375431,2240.21
2014/8/21,-0.12435,-4.299449,0.159588,-0.429732,-1.08239,0.36987,0.372401,2230.46
2014/8/22,0.287571,-4.31919,0.300665,-0.467862,-1.04909,0.284959,0.367106,2240.81
2014/8/25,0.660171,-4.315698,0.392559,-0.545313,-1.015412,0.21116,0.376016,2229.27
2014/8/26,1.262603,-4.351967,0.757195,-0.56942,-0.968789,0.063582,0.352795,2207.11
2014/8/27,1.173735,-4.422247,0.697721,-0.675783,-0.835226,-0.168219,0.403984,2209.47
2014/8/28,-0.203438,-4.330477,0.183695,-0.643798,-0.931536,0.104924,0.463178,2195.82
2014/8/29,1.166031,-4.438849,0.627651,-0.75051,-0.784581,-0.220567,0.449989,2217.2
2014/9/1,1.884151,-4.199138,0.859579,-1.082775,-0.728064,0.016439,0.638424,2235.51
2014/9/2,1.714769,-4.019009,0.964097,-0.955994,-0.919232,0.384655,0.572725,2266.05
2014/9/3,2.577471,-3.968356,1.320767,-0.966291,-0.903929,0.337015,0.510496,2288.63
2014/9/4,1.666067,-3.897725,0.989341,-0.993593,-0.887321,0.395884,0.548475,2306.86
2014/9/5,2.167687,-3.862467,1.084115,-1.01406,-0.879955,0.402803,0.52515,2326.43
2014/9/9,2.917607,-3.902389,1.144764,-1.136652,-0.742164,0.297673,0.587371,2326.53
2014/9/10,2.914483,-3.924381,1.253291,-1.161899,-0.676625,0.198225,0.601739,2318.31
2014/9/11,1.63673,-3.765692,0.841977,-1.047483,-0.859376,0.630513,0.615263,2311.68
2014/9/12,1.26184,-3.807551,0.67843,-1.127267,-0.733875,0.453655,0.663764,2331.95
2014/9/15,3.02163,-3.817451,1.253916,-1.145294,-0.661368,0.35266,0.602783,2339.14
2014/9/16,3.034407,-3.676095,1.413516,-0.966419,-0.8909,0.786603,0.534265,2296.56
2014/9/17,2.260591,-3.838499,1.062209,-1.148742,-0.604305,0.337079,0.659443,2307.89
2014/9/18,2.799358,-3.872222,1.25776,-1.21043,-0.479167,0.11273,0.643563,2315.93
2014/9/19,2.000434,-3.82719,0.882452,-1.207342,-0.48522,0.233656,0.688324,2329.45
2014/9/22,2.634624,-3.850223,1.054974,-1.198497,-0.407909,0.187521,0.679557,2289.87
2014/9/23,1.913442,-3.851569,0.863511,-1.199655,-0.362712,0.170359,0.718209,2309.72
2014/9/24,2.301131,-3.72403,1.116654,-1.063521,-0.507665,0.45426,0.633625,2343.58
2014/9/25,2.724869,-3.674793,1.239604,-1.072377,-0.453043,0.391445,0.586374,2345.1
2014/9/26,0.861262,-3.674684,0.470038,-1.115754,-0.378964,0.413897,0.702239,2347.72
2014/9/29,0.897036,-3.599016,0.415485,-1.019834,-0.38683,0.590196,0.672355,2357.71
2014/9/30,1.671602,-3.64537,0.624914,-1.04242,-0.298527,0.452801,0.653052,2363.87
2014/10/8,2.225471,-3.659408,0.550397,-0.531498,0.219839,0.541433,0.556727,2382.79
2014/10/9,2.376442,-3.594617,0.723704,-0.463982,0.177024,0.626914,0.503554,2389.37
2014/10/10,2.114367,-3.602186,0.617525,-0.465496,0.205797,0.60849,0.516777,2374.54
2014/10/13,3.054018,-3.728055,0.950552,-0.507852,0.359867,0.312378,0.501244,2366.01
2014/10/14,0.946604,-3.607168,0.252728,-0.449738,0.277336,0.585151,0.558565,2359.48
2014/10/15,2.653245,-3.696905,0.932136,-0.480982,0.373899,0.296259,0.48154,2373.67
2014/10/16,1.934479,-3.574278,0.72839,-0.361221,0.202882,0.657117,0.463106,2356.5
2014/10/17,1.214404,-3.635947,0.439909,-0.401163,0.260978,0.578859,0.527471,2341.18
2014/10/20,1.431436,-3.734272,0.364283,-0.51589,0.417214,0.272625,0.545831,2356.73
2014/10/21,1.086502,-3.697386,0.298072,-0.487219,0.376066,0.34544,0.53631,2339.66
2014/10/22,1.352912,-3.749672,0.475879,-0.516057,0.431519,0.182486,0.524684,2326.55
2014/10/23,0.536091,-3.726026,0.25923,-0.467365,0.351144,0.32593,0.544992,2302.42
2014/10/24,0.64366,-3.811821,0.233036,-0.542025,0.442369,0.128562,0.571858,2302.28
2014/10/27,1.577047,-3.914391,0.497004,-0.582557,0.438445,-0.00847,0.545308,2290.44
2014/10/28,4.271868,-3.948608,1.563269,-0.558572,0.421291,-0.169863,0.387516,2337.87
2014/10/29,2.847322,-3.653363,1.119867,-0.353228,0.066049,0.533582,0.328255,2373.03
2014/10/30,3.923959,-3.645175,1.572815,-0.370194,0.086155,0.380523,0.236235,2391.08
2014/10/31,2.418367,-3.490192,0.916391,-0.284724,-0.124786,0.834298,0.259453,2420.18
2014/11/3,3.106082,-3.795741,0.970783,-0.532422,-0.453159,0.509822,-0.032197,2430.03
2014/11/4,3.279534,-3.787053,1.168378,-0.535484,-0.45713,0.431361,-0.06738,2430.68
2014/11/5,3.681819,-3.874954,1.313502,-0.640658,-0.328895,0.127131,-0.054191,2419.25
2014/11/6,2.532111,-3.881419,0.871595,-0.68899,-0.313706,0.105305,0.014982,2425.86
2014/11/7,2.494216,-3.724871,0.922304,-0.536845,-0.581225,0.549042,-0.050398,2418.17
2014/11/10,5.314776,-3.858362,1.91118,-0.662734,-0.464156,0.098741,-0.119914,2473.67
2014/11/11,5.160282,-3.599903,1.939531,-0.440714,-0.835181,0.753272,-0.216728,2469.67
2014/11/12,4.217757,-3.824567,1.383499,-0.759997,-0.428153,0.038771,-0.038699,2494.48
2014/11/13,4.066941,-3.677008,1.439376,-0.67138,-0.585708,0.295951,-0.086973,2485.61
2014/11/14,4.314977,-3.853912,1.365889,-0.862393,-0.351174,-0.164795,0.006288,2478.82
2014/11/17,13.330644,-4.293361,4.414939,-1.184971,0.105359,-1.554385,-0.239899,2474.01
2014/11/18,4.602397,-3.857892,1.39938,-0.972133,-0.334553,-0.329409,0.088493,2456.37
2014/11/19,3.133449,-3.79771,0.964731,-0.958781,-0.389259,-0.195451,0.168562,2450.99
2014/11/20,2.794775,-3.799727,0.866265,-1.006904,-0.347933,-0.289348,0.214642,2452.66
2014/11/21,3.44775,-3.70228,1.169998,-0.930663,-0.482079,-0.10021,0.166375,2486.79
2014/11/24,10.830765,-3.687098,4.051616,-0.871883,-0.550499,-0.458395,-0.173216,2532.88
2014/11/25,6.4871,-3.470008,2.414615,-0.894962,-0.609107,-0.102619,0.02709,2567.6
2014/11/26,8.106341,-3.406965,3.142677,-0.902504,-0.585154,-0.256154,-0.063273,2604.35
2014/11/27,6.751161,-3.214837,2.570823,-0.838872,-0.748791,0.142316,-0.010459,2630.49
2014/11/28,7.264421,-3.016138,2.807599,-0.695756,-0.983417,0.542107,-0.082452,2682.84
2014/12/1,7.657906,-2.544499,2.758592,-1.158586,-1.169808,0.604403,0.460264,2680.16
2014/12/2,11.239253,-2.687092,4.43147,-1.298692,-0.858142,-0.234651,0.324316,2763.55
2014/12/3,11.415319,-2.313114,4.444383,-1.043224,-1.293291,0.599344,0.22172,2779.53
2014/12/4,9.396803,-2.141089,3.746052,-1.086866,-1.25704,0.652985,0.302661,2899.46
2014/12/5,11.741878,-1.893716,4.550719,-0.928466,-1.499691,1.038406,0.12857,2937.65
2014/12/8,11.799476,-1.846224,4.627665,-1.089959,-1.237869,0.595234,0.229753,3020.26
2014/12/9,10.355858,-1.345931,4.093871,-0.581031,-2.053458,2.233997,0.171533,2856.27
2014/12/10,10.481216,-1.985403,3.896647,-1.174945,-1.151877,0.565716,0.484576,2940.01
2014/12/11,10.147522,-1.943166,3.639886,-1.292536,-0.977418,0.33237,0.525898,2925.74
2014/12/12,11.307584,-2.082244,4.025551,-1.483801,-0.650257,-0.311198,0.547279,2938.17
2014/12/15,7.870408,-1.880776,2.590398,-1.383108,-0.779547,0.25186,0.785833,2953.42
2014/12/16,9.126533,-1.718646,3.165521,-1.27173,-0.871893,0.393747,0.667796,3021.52
2014/12/17,8.44755,-1.409259,2.947324,-1.065992,-1.141699,1.010211,0.609817,3061.02
2014/12/18,8.60415,-1.548558,2.943566,-1.319863,-0.701898,0.234959,0.667808,3057.52
2014/12/19,6.441551,-1.29416,2.151165,-1.095443,-1.010167,0.985047,0.714986,3108.6
2014/12/22,7.50336,-0.954896,2.546058,-0.794567,-1.241471,1.56169,0.575267,3127.45
2014/12/23,9.242315,-1.524889,3.100821,-1.297874,-0.378192,-0.106259,0.71939,3032.61
2014/12/24,7.066413,-1.61541,2.126809,-1.287714,-0.373808,0.066645,0.926278,2972.53
2014/12/25,8.183871,-1.658832,2.637767,-1.29873,-0.225986,-0.211898,0.885188,3072.54
2014/12/26,10.331643,-1.443104,3.520476,-1.148655,-0.316155,-0.058499,0.680531,3157.6
2014/12/29,10.11572,-1.17571,3.243841,-0.942344,-0.356601,0.339978,0.632116,3168.02
2014/12/30,8.419939,-1.31515,2.716946,-1.101754,0.007174,-0.198829,0.768785,3165.82
2014/12/31,8.878484,-1.305147,2.704504,-1.097186,0.099402,-0.253224,0.760414,3234.68
2015/1/5,13.0717,-1.276626,3.934279,-0.434552,1.227259,-0.300511,0.468294,3350.52
2015/1/6,10.683165,-1.122235,2.755028,-0.402531,1.19028,0.026773,0.566261,3351.45
2015/1/7,11.567736,-1.358124,3.046311,-0.616865,1.627991,-0.798931,0.600132,3373.95
2015/1/8,9.370537,-1.267667,2.22365,-0.570757,1.621593,-0.630535,0.674478,3293.46
2015/1/9,9.350583,-1.221286,2.306704,-0.399147,1.464536,-0.332852,0.65435,3285.41
2015/1/12,8.614259,-1.469901,1.972921,-0.425947,1.739219,-0.783535,0.782411,3229.32
2015/1/13,8.133216,-1.626571,1.728444,-0.577322,2.030513,-1.295675,0.862703,3235.3
2015/1/14,8.700697,-1.649984,1.957667,-0.550328,2.073406,-1.422106,0.820038,3222.44
2015/1/15,6.966852,-1.43117,1.273753,-0.354259,1.804053,-0.816528,0.830642,3336.46
2015/1/16,7.49677,-1.187106,1.376829,-0.245831,1.685966,-0.587149,0.689388,3376.5
2015/1/19,7.002815,-1.370005,1.418494,0.076379,1.385767,-0.252164,0.734322,3116.35
2015/1/20,11.493569,-1.726732,3.127613,-0.039014,1.674451,-1.130587,0.609944,3173.05
2015/1/21,5.118642,-1.124017,0.581638,0.255674,1.13524,0.244439,0.723951,3323.61
2015/1/22,7.574371,-1.219022,1.498252,0.044194,1.533883,-0.677519,0.575376,3343.34
2015/1/23,10.099117,-1.263236,2.4417,0.021954,1.633787,-1.085669,0.411253,3351.76
2015/1/26,6.901343,-1.233991,0.927855,0.098451,1.472808,-0.855674,0.535561,3383.18
2015/1/27,7.026907,-1.129294,1.030535,0.265901,1.239321,-0.542269,0.45869,3352.96
2015/1/28,6.329148,-1.276,0.850745,0.174854,1.395652,-0.940257,0.520051,3305.74
2015/1/29,6.103744,-1.425149,0.893417,0.169093,1.431638,-1.187157,0.546931,3262.31
2015/1/30,4.067578,-1.345637,0.076242,0.236899,1.283748,-0.931059,0.604276,3210.36
2015/2/2,4.848804,-1.67207,0.680563,0.548705,0.263038,-1.404965,0.037935,3128.3
2015/2/3,4.130125,-1.603425,0.340202,0.60715,0.140628,-1.244719,0.037156,3204.91
2015/2/4,5.704892,-1.615466,0.938133,0.585658,0.191203,-1.533583,-0.076527,3174.13
2015/2/5,4.532374,-1.434742,0.541323,0.783396,-0.132692,-0.995971,-0.104642,3136.53
2015/2/6,3.908941,-1.719874,0.344021,0.712189,-0.024548,-1.324395,0.03859,3075.91
2015/2/9,1.826163,-1.71389,-0.645616,0.774756,-0.219854,-1.154274,0.141969,3095.12
2015/2/10,2.991395,-1.768325,-0.358937,0.709757,-0.139001,-1.431077,0.099919,3141.59
2015/2/11,1.560223,-1.638139,-0.862175,0.714086,-0.170763,-1.379538,0.111523,3157.7
2015/2/12,1.790709,-1.598961,-0.763137,0.767346,-0.256129,-1.325879,0.077021,3173.42
2015/2/13,1.625435,-1.408483,-0.878748,0.913084,-0.503504,-0.90366,0.018466,3203.83
2015/2/16,1.122676,-1.422641,-1.158892,0.886252,-0.519063,-1.063291,0.075116,3222.36
2015/2/17,1.153429,-1.371964,-1.224279,0.881144,-0.537291,-1.08332,0.061609,3246.91
2015/2/25,2.142824,-1.384097,-1.124955,0.867981,-0.657542,-1.272555,0.201286,3228.84
2015/2/26,2.893427,-1.294549,-0.731651,0.995058,-0.833424,-1.031277,0.149133,3298.36
2015/2/27,3.006471,-1.182406,-0.734912,0.955415,-0.797048,-1.111528,0.121582,3310.3
2015/3/2,4.72239,-1.066014,-0.3898,0.745606,-0.709693,-1.053398,0.593681,3336.29
2015/3/3,4.963821,-1.041832,-0.21894,0.819188,-0.819886,-0.899391,0.606717,3263.05
2015/3/4,4.502307,-1.219803,-0.360644,0.626767,-0.534804,-1.435293,0.736319,3279.53
2015/3/5,4.273274,-1.171685,-0.371846,0.693155,-0.639678,-1.251217,0.767103,3248.48
2015/3/6,3.789652,-1.214963,-0.616766,0.6001,-0.527479,-1.428603,0.852657,3241.19
2015/3/9,4.980395,-1.208626,-0.237676,0.604134,-0.559921,-1.418625,0.90478,3302.41
2015/3/10,4.70981,-1.160166,-0.387688,0.509432,-0.440151,-1.596868,0.931881,3286.07
2015/3/11,4.227675,-1.11349,-0.518103,0.505527,-0.440458,-1.57018,0.968238,3290.9
2015/3/12,4.632932,-0.942377,-0.324667,0.642806,-0.647529,-1.18853,0.910757,3349.32
2015/3/13,4.740656,-0.937332,-0.451471,0.535638,-0.520392,-1.367404,0.947205,3372.91
2015/3/16,5.457428,-0.735318,-0.247203,0.658739,-0.735094,-0.919814,0.940916,3449.31
2015/3/17,6.827427,-0.467568,0.326831,0.84376,-0.991023,-0.462529,0.785198,3502.85
2015/3/18,6.321319,-0.315983,0.105066,0.860988,-1.031512,-0.296142,0.782852,3577.3
2015/3/19,7.090421,-0.297212,0.365063,0.794551,-0.92539,-0.473009,0.763258,3582.27
2015/3/20,6.804035,-0.219515,0.19202,0.803598,-0.966671,-0.331272,0.79263,3617.32
2015/3/23,7.122681,-0.097119,0.262168,0.763188,-0.909187,-0.308263,0.811163,3687.73
2015/3/24,8.143033,0.053549,0.769877,0.933292,-1.126726,0.08036,0.715029,3691.41
2015/3/25,7.096648,-0.07286,0.370675,0.712286,-0.806942,-0.428646,0.839718,3660.73
2015/3/26,7.14724,-0.139978,0.482098,0.641593,-0.67546,-0.651099,0.8814,3682.1
2015/3/27,7.148783,-0.253414,0.361793,0.408497,-0.336376,-1.215446,0.942085,3691.1
2015/3/30,8.172955,0.10946,0.910628,0.686289,-0.701787,-0.425241,0.808679,3786.57
2015/3/31,8.078784,0.231755,0.63458,0.684781,-0.750167,-0.206682,0.811339,3747.9
2015/4/1,6.71107,0.052657,0.377975,0.508933,-0.261065,-0.481991,0.877882,3810.29
2015/4/2,7.073007,0.169668,0.466854,0.544041,-0.312987,-0.312667,0.83926,3825.78
2015/4/3,6.230589,0.221678,0.03994,0.548862,-0.350374,-0.109365,0.906053,3863.93
2015/4/7,7.303955,0.534947,0.413258,0.653679,-0.48565,0.351201,0.80891,3961.38
2015/4/8,8.475738,0.684259,0.962664,0.743864,-0.586195,0.521074,0.696007,3994.81
2015/4/9,7.73894,0.709078,0.645294,0.695404,-0.532392,0.519606,0.749306,3957.53
2015/4/10,6.921463,0.544595,0.304048,0.435115,-0.145226,-0.122474,0.860246,4034.31
2015/4/13,7.64563,0.911047,0.52416,0.558542,-0.331321,0.376838,0.732061,4121.72
2015/4/14,8.442918,1.002327,0.911938,0.5637,-0.310188,0.335383,0.655432,4135.57
2015/4/15,7.386571,1.030993,0.553624,0.54768,-0.290585,0.395152,0.712457,4084.16
2015/4/16,7.302403,0.889992,0.651238,0.417718,-0.064867,-0.020127,0.776673,4194.82
2015/4/17,9.011739,1.397795,1.23724,0.644497,-0.399583,0.654815,0.507083,4287.3
2015/4/20,10.285559,1.717031,1.737112,0.983738,-0.910578,1.660693,0.394214,4217.08
2015/4/21,9.1224,1.272481,1.298022,0.486265,-0.16719,0.314338,0.618062,4293.62
